CCIndex	x	y	area	aux	cuc
28052	9.25074	19.1478	37.6579	22.0801	0
28326	-15.9697	-0.989978	35.9455	5.26969	0
28603	3.38763	-16.6441	33.9504	43.7427	0
28883	19.8052	31.1873	31.9684	0.108472	0
28897	-10.5141	-9.71832	34.5862	0.207489	0
29183	-16.1083	-7.73431	37.471	0.297525	0
29472	5.53043	25.5681	38.5718	17.1662	0
29764	-4.70858	-11.4787	31.6602	2.67935	0
29778	15.8981	-1.70552	32.539	3.78026	0
30076	12.1009	31.6027	28.6347	0.205151	0
30377	-17.7995	25.4171	32.4389	0.242733	0
30681	15.0855	-17.7368	29.9522	0.154706	0
30988	2.39088	-5.59132	32.5337	0.173843	0
31298	8.3467	-20.672	29.8118	1.3869	0
31611	-29.973	-1.74367	30.9321	0.249456	0
31625	-20.4157	-17.6053	29.1659	0.382271	0
31944	-25.2133	-6.79385	38.9362	0.735338	0
32266	-8.09545	-16.7803	36.4254	5.01588	0
32591	26.8616	7.03385	33.5855	0.381333	0
32919	-31.8546	-7.21426	30.5479	0.426611	0
32933	-24.8468	-16.6067	32.1043	0.65789	0
33267	19.3773	-22.7909	33.5941	0.432187	0
33604	18.4298	-7.13647	31.0761	24.0531	0
33618	-7.5791	-24.0471	22.8105	0.735639	0
33961	19.9159	3.77084	28.15	1.52413	0
34307	-32.231	-17.4825	27.6939	0.367546	0
34653	5.04785	13.1341	26.7254	0.310448	0
35004	-24.6227	17.6386	26.1409	0.284574	0
35018	-10.4018	34.4492	23.8854	0.373683	0
35032	-28.3555	21.9118	27.6748	0.166512	0
35389	8.00608	-5.9442	23.9349	0.185993	0
35751	-27.5479	13.2621	27.1257	0.429385	0
36116	-37.4403	-9.49995	27.5253	0.280762	0
36128	20.4697	13.6809	27.9598	0.606827	0
36498	25.1311	2.00333	26.0871	16.5697	0
36512	7.27249	36.479	23.419	0.399272	0
36888	12.3551	15.3228	25.4405	3.54011	0
36902	11.5618	-31.4955	27.6735	0.152596	0
36914	-31.0597	16.0727	28.795	0.240914	0
36928	2.98455	5.88255	24.7766	0.170002	0
37315	34.1079	-2.91007	24.7368	0.102518	0
37702	-1.30283	13.76	27.3586	0.453753	0
37703	-5.19021	12.1914	23.3496	0.324706	0
