CCIndex	x	y	area	aux	cuc
26463	-23.6507	-25.8046	35.6686	0.160156	0
25716	-10.0306	3.41511	37.6813	4.76842	0
26718	-16.254	9.31039	36.6734	50.6281	0
30319	12.514	-5.57568	28.7149	3.78441	0
28033	29.8346	-13.7015	35.5507	0.14906	0
28858	18.8187	28.7655	32.6048	0.118887	0
29139	-0.810887	-14.7004	32.8056	33.7977	0
29153	-10.0959	-3.50035	29.8594	0.719178	0
9671	-9.69853	30.38	49.305	0.237679	0
32589	-23.5734	-12.6637	30.0416	0.528823	0
32255	-15.9544	-19.6177	24.9131	0.373994	0
32926	21.0681	-8.49573	23.1102	21.0663	0
31225	13.3026	-11.9564	28.4823	0.891417	0
10306	-25.4424	21.8532	49.7362	0.196565	0
10471	-34.5663	-11.6068	47.4002	0.182664	0
10639	-34.7979	-3.18874	43.2325	0.197977	0
32227	-8.20773	-15.5996	27.0046	7.76923	0
11307	-16.2411	30.1278	39.7958	0.17428	0
32241	23.6361	10.1685	26.611	0.628511	0
13973	1.20309	6.87946	47.9787	0.172647	0
14155	19.1154	-14.4855	36.8453	0.803365	0
14340	18.1719	14.4292	47.6437	0.972131	0
15050	12.235	-22.5563	37.9872	0.240908	0
15064	13.1999	5.38145	41.6694	0.508484	0
15078	-35.135	12.0635	38.2797	0.133458	0
17456	-17.2818	-31.3697	44.5633	0.164537	0
17470	6.03065	-25.3806	43.6968	0.578158	0
22748	2.6714	17.2955	41.6326	7.96179	0
22953	-9.84481	-33.1169	35.832	0.149239	0
23161	21.8703	-2.41792	36.5176	32.6409	0
23175	28.4089	-7.53798	49.1861	1.91316	0
23187	18.0832	-21.7862	31.4497	0.219376	0
23403	-29.4452	7.58059	40.045	0.361185	0
23622	19.7818	20.3142	40.1687	0.407254	0
23844	-3.12076	12.4289	47.1338	0.782963	0
24069	-1.305	28.6408	45.3061	0.566878	0
24297	5.02701	-0.0460042	39.7366	0.155947	0
33621	18.4707	7.67558	29.0075	2.50703	0
24759	32.1327	5.92652	44.6454	0.171223	0
24992	29.2592	18.989	36.7405	0.137911	0
25230	-13.9099	18.1463	40.0413	1.42516	0
25471	23.1021	-18.3803	34.1967	0.226183	0
25715	-7.65668	7.99873	35.6023	1.31905	0
25962	-22.2598	4.69076	43.6962	26.7786	0
26212	-35.9918	6.33414	36.8744	0.178263	0
26462	-21.0187	-22.3127	35.1661	0.281026	0
26717	-19.3951	12.909	33.7235	14.1496	0
26975	-4.54917	1.78365	45.1158	0.318194	0
27236	-4.49119	-35.7154	28.0646	0.0800755	0
27497	-1.38439	-25.7649	34.6649	2.35286	0
27763	-11.0926	22.9237	37.02	0.321197	0
28032	24.8021	-12.5446	28.0445	0.236956	0
28304	8.8851	18.1125	36.6611	16.8978	0
28579	-15.0437	-0.555153	32.206	13.4927	0
28857	15.1527	25.8667	29.3827	0.373963	0
29138	3.19016	-15.5158	27.7976	25.0489	0
29152	-9.81881	-8.58529	32.077	0.751149	0
29439	-18.4717	-10.3011	27.3212	0.526718	0
29729	-4.45843	-10.243	29.5046	4.45997	0
30022	4.94679	23.8298	30.4321	15.7282	0
30318	14.9937	-1.75814	30.6699	7.69147	0
30617	12.8303	33.5107	31.4897	0.0904202	0
30919	-17.0999	24.0664	30.7161	0.194538	0
31224	14.1187	-16.6069	27.832	0.335359	0
31238	2.50807	-5.08167	29.5042	0.481937	0
31549	7.64718	-19.1078	30.7057	2.66019	0
31563	-29.9334	2.29395	26.7485	0.424324	0
31880	-24.0086	-6.5841	30.0488	1.18372	0
32200	-30.2874	-6.86245	23.7635	0.310228	0
32214	-30.7828	-17.0565	23.3992	0.225168	0
32226	-4.80449	-17.4804	25.9285	18.518	0
32240	25.5242	6.32069	26.2701	0.717926	0
32254	-19.1562	-16.5585	27.7748	0.50252	0
32588	-25.1657	-16.0562	24.7911	0.830703	0
32925	17.6863	-6.70425	29.7802	25.0634	0
33265	-11.6732	-21.1485	22.4639	1.73869	0
33608	18.3626	-28.2447	26.0455	0.222898	0
33620	18.6425	3.27725	22.8655	3.08908	0
33968	6.42977	34.1655	27.4953	0.413249	0
33969	4.50418	30.3306	23.1543	0.413249	0
