CCIndex	x	y	area	aux	cuc
24992	31.9425	20.7295	43.3938	0.262185	0
25230	-15.0625	19.8109	47.3432	0.423483	0
25471	25.3004	-19.9795	40.072	0.369915	0
25715	-8.30619	8.6688	42.3915	0.346372	0
39756	8.27819	-28.9471	24.2293	0.649574	0
26212	-38.9184	6.88947	43.6942	0.305392	0
26462	-22.7449	-24.2293	42.3204	0.950833	0
26717	-20.9259	14.1921	40.1012	12.8748	0
38133	-9.66983	-30.5256	22.93	0.357691	0
27236	-4.8372	-38.891	32.7792	0.140964	0
27497	-1.2891	-28.0837	41.2134	0.872323	0
27763	-12.0275	25.0195	43.5667	0.276498	0
28032	27.138	-13.6486	32.8853	0.232366	0
28304	9.6626	19.7194	43.1037	24.8373	0
28579	-16.2968	-0.69893	37.799	7.14202	0
28857	16.6066	28.0553	34.3224	0.296146	0
29138	3.71545	-16.9278	32.6091	38.1264	0
29152	-10.4757	-9.39105	37.9968	0.135401	0
29439	-20.003	-11.1902	32.3221	0.298445	0
29729	-4.70123	-11.2788	34.6116	2.11001	0
30022	5.43848	25.9327	36.2458	26.2054	0
30318	16.3505	-1.89691	36.4549	5.21859	0
30617	14.1868	36.4126	36.486	0.12198	0
30919	-18.5355	26.2016	35.7319	0.383193	0
31224	15.3994	-18.0759	32.4633	0.13027	0
31238	2.70227	-5.69821	33.7005	0.151453	0
31549	8.5309	-20.9039	36.1911	0.840014	0
31563	-32.3143	2.54157	31.6325	0.245648	0
31880	-26.0956	-7.25298	36.4719	0.844861	0
32200	-32.8604	-7.53783	27.8242	0.565145	0
32214	-33.3845	-18.6338	27.1706	0.441365	0
32226	-5.01258	-19.0375	30.2019	20.9473	0
32240	27.8338	6.86956	30.0607	0.280926	0
32254	-20.8285	-17.9654	32.3864	0.867959	0
32588	-27.3677	-17.5915	29.0055	2.57241	0
32925	19.1843	-7.3459	35.2662	35.9853	0
33265	-12.5442	-22.9535	26.7373	0.328237	0
33608	20.187	-30.6406	29.7832	0.603813	0
33620	20.5859	3.50676	27.1887	1.12071	0
33968	7.35193	37.1098	31.9153	0.164597	0
34319	7.72701	9.75864	31.4548	0.129939	0
34673	-29.4658	22.6866	29.5548	0.210065	0
35027	-21.472	20.6293	33.5099	0.247076	0
35041	26.6203	2.40078	29.3219	7.99062	0
35403	-10.6876	35.1604	29.238	0.522367	0
35417	33.1409	-9.34306	28.3985	0.169398	0
35785	8.54785	-6.55462	29.4327	0.150984	0
35799	2.8777	5.45965	24.6331	0.11491	0
36173	11.8067	-32.4465	25.429	0.285086	0
36185	-37.1158	-15.0657	29.7336	0.254777	0
36197	21.1532	14.0019	28.6403	0.299436	0
36578	-1.67374	14.1573	32.7067	0.258971	0
36962	-32.033	16.5712	29.0285	0.25935	0
37349	12.6937	15.5208	28.6881	2.57609	0
37739	-3.3116	30.6233	25.6475	0.389642	0
38132	-5.55812	-31.2099	30.3465	0.303765	0
38146	-3.65058	4.00721	25.9492	0.152609	0
38545	-20.635	-33.4941	27.7608	0.295114	0
38944	33.0613	4.84521	23.5865	0.153906	0
39348	-14.1123	-29.6876	24.1058	0.496884	0
39755	5.48734	-26.5301	28.0152	0.308988	0
40165	-25.9986	4.56734	26.1348	15.5066	0
40578	-39.3941	-4.72922	22.1459	0.468825	0
40994	0.691613	25.2009	25.4771	4.29561	0
41008	13.7616	7.91062	25.0045	0.272536	0
41430	-12.9981	-16.5703	28.0568	0.281478	0
41431	-15.845	-14.3534	22.7402	0.624587	0
